Item_Identifier,Outlet_Identifier,sales_predictions
FDL08,OUT049,4235.0
FDQ47,OUT013,202.5
FDN12,OUT035,1300.5
FDW10,OUT013,2527.5
FDD02,OUT035,1461.5
FDX35,OUT010,2023.0
FDT35,OUT046,2617.0
DRN47,OUT019,1735.0
FDB11,OUT010,1951.5
FDN20,OUT045,2682.0
FDB59,OUT035,2783.0
FDJ58,OUT045,2695.0
FDU60,OUT046,2634.5
FDS03,OUT049,1364.5
FDU40,OUT019,1842.0
DRH15,OUT049,1034.0
FDD04,OUT027,3632.0
FDQ01,OUT046,3815.5
FDF28,OUT035,1641.0
FDD22,OUT010,102.5
FDY19,OUT046,1813.5
FDN33,OUT035,1033.0
FDV36,OUT035,1626.0
FDW01,OUT010,802.5
FDJ28,OUT049,3408.5
FDB17,OUT035,2441.5
FDM40,OUT049,2413.5
FDV46,OUT045,2274.5
FDQ44,OUT049,2247.0
NCD42,OUT046,593.5
DRH37,OUT046,2566.0
FDR10,OUT018,3050.5
NCD06,OUT027,2091.5
FDI53,OUT046,2416.5
FDG16,OUT035,2947.0
DRB25,OUT046,1647.5
FDY09,OUT046,2734.5
FDX48,OUT045,2478.0
FDC03,OUT010,1523.0
FDT47,OUT035,1216.5
FDW44,OUT027,4178.5
FDT24,OUT017,770.5
FDT12,OUT019,2516.5
NCS38,OUT035,1338.0
FDO39,OUT035,2414.5
FDA13,OUT046,533.0
FDO48,OUT035,3156.0
DRJ01,OUT017,2158.5
FDD53,OUT018,1076.5
NCT05,OUT049,4394.5
FDQ51,OUT045,853.0
FDU60,OUT013,2424.0
FDC59,OUT046,987.0
FDP36,OUT035,439.0
NCM19,OUT017,1463.0
FDL16,OUT035,160.5
FDE50,OUT018,3475.0
NCR18,OUT013,508.5
NCD30,OUT035,1172.5
FDH31,OUT013,1436.5
FDD56,OUT019,1421.0
FDC47,OUT049,3854.0
FDZ21,OUT045,1567.0
FDM01,OUT049,1960.0
FDF24,OUT013,1158.5
FDW23,OUT017,295.0
FDY52,OUT018,1469.0
DRH37,OUT027,4036.0
DRO47,OUT027,3161.0
FDR25,OUT049,4447.5
FDQ24,OUT027,5325.5
DRJ51,OUT018,4025.0
NCU06,OUT035,3173.0
NCV18,OUT018,1644.5
NCC06,OUT027,3458.0
FDZ01,OUT018,2186.5
FDT14,OUT017,1550.0
FDD11,OUT019,2779.5
FDN09,OUT017,3552.5
NCO18,OUT010,1282.0
FDZ50,OUT045,2901.5
FDS44,OUT013,3422.0
FDI36,OUT045,3144.5
FDA26,OUT010,1862.5
NCY53,OUT049,2101.5
FDF32,OUT049,3449.5
FDF59,OUT010,379.5
FDB20,OUT046,1159.5
DRH11,OUT035,522.5
FDT03,OUT049,3314.5
NCH06,OUT035,3410.0
FDR55,OUT049,3235.5
FDI10,OUT035,2322.0
FDZ12,OUT045,2158.5
FDM12,OUT049,3318.0
DRB25,OUT045,1709.0
NCS41,OUT013,2621.0
NCT53,OUT049,2909.0
NCD55,OUT013,433.5
FDY08,OUT049,2458.5
NCP55,OUT049,1263.5
FDA33,OUT013,2116.0
FDQ33,OUT013,2043.5
FDE45,OUT027,4258.5
FDT26,OUT013,1690.5
NCV53,OUT049,4134.5
FDK60,OUT027,2957.0
NCJ29,OUT046,1286.0
FDI15,OUT045,4033.0
FDX21,OUT013,1463.0
FDV49,OUT019,2963.0
DRO59,OUT046,1197.0
FDZ14,OUT045,1995.0
FDP32,OUT027,3358.5
FDC33,OUT017,2854.5
FDT14,OUT010,228.0
NCN54,OUT027,2702.0
FDR57,OUT027,3954.0
DRK12,OUT046,521.5
FDX52,OUT049,3470.5
FDX08,OUT010,1319.0
FDP10,OUT010,-76.0
NCP50,OUT045,1286.0
NCL06,OUT013,3796.0
FDP25,OUT013,3242.0
FDE53,OUT013,1446.0
FDL27,OUT017,824.5
FDC35,OUT049,3517.0
DRJ47,OUT010,1172.0
FDD16,OUT018,1644.5
NCN42,OUT049,2697.5
FDC38,OUT027,3417.0
NCO07,OUT045,3387.0
FDQ20,OUT049,1002.0
FDI32,OUT046,1560.5
FDN20,OUT010,1166.0
DRJ51,OUT027,5004.5
FDU08,OUT045,1582.5
DRN37,OUT019,1327.5
FDD05,OUT010,431.5
FDW15,OUT046,2330.5
FDI52,OUT046,1828.5
DRM11,OUT049,4554.5
NCO06,OUT045,435.0
FDU38,OUT049,3294.5
FDU59,OUT018,2907.5
FDJ10,OUT046,2079.0
FDM13,OUT049,2426.5
NCJ30,OUT019,1334.5
FDM45,OUT018,2347.5
FDP36,OUT045,804.0
NCD30,OUT010,18.5
FDN48,OUT017,1170.5
FDY32,OUT049,2776.0
FDU47,OUT046,2140.5
FDF17,OUT019,1905.5
FDP34,OUT017,2055.0
FDA47,OUT049,2880.0
DRD27,OUT027,3052.5
FDW38,OUT045,804.5
FDZ15,OUT019,741.5
FDZ03,OUT027,4377.0
NCN19,OUT049,3359.0
FDG02,OUT035,2652.5
FDS31,OUT035,2532.5
FDW43,OUT019,2471.5
FDZ47,OUT010,-7.5
FDO57,OUT017,2151.5
NCL07,OUT013,411.5
NCV42,OUT013,1533.0
FDP40,OUT017,1563.0
FDP48,OUT019,1742.0
FDH21,OUT017,2258.0
NCP02,OUT049,1305.0
FDK24,OUT049,1153.0
FDC41,OUT045,1102.5
FDF08,OUT017,1102.0
FDO49,OUT017,618.0
FDS56,OUT027,5578.0
FDX46,OUT018,1432.5
FDQ07,OUT013,3217.5
FDC32,OUT010,-223.5
FDT21,OUT019,2736.0
FDG58,OUT045,2448.5
FDW14,OUT049,1779.0
DRA12,OUT027,3673.0
FDV27,OUT013,1232.0
DRD25,OUT013,1533.0
DRF48,OUT027,4381.0
FDX24,OUT017,1247.0
DRJ51,OUT046,3533.5
FDE45,OUT045,2848.0
FDE14,OUT046,1624.0
FDG53,OUT045,2188.5
FDT08,OUT046,2292.5
DRC27,OUT027,5317.0
FDG20,OUT035,2328.5
FDC21,OUT046,1719.0
FDV31,OUT018,3135.0
FDB58,OUT045,2331.0
FDV23,OUT046,1837.0
FDA25,OUT019,403.5
FDC15,OUT046,2262.5
FDU47,OUT049,2493.5
FDE23,OUT013,626.5
FDS08,OUT013,2539.0
FDW03,OUT027,3157.5
FDJ60,OUT018,3023.5
FDM34,OUT017,1716.0
FDW33,OUT013,1363.0
FDZ40,OUT013,646.5
FDE33,OUT018,1751.0
NCC06,OUT010,492.5
FDU11,OUT046,1779.0
FDL44,OUT017,2319.5
NCZ29,OUT017,1673.0
FDG28,OUT010,2447.5
FDL12,OUT018,1325.0
FDD52,OUT017,1289.5
FDO15,OUT013,1014.5
NCN29,OUT027,2259.0
FDW36,OUT013,1455.0
FDB21,OUT046,3579.5
FDZ28,OUT013,1836.0
FDY10,OUT035,1414.5
DRG39,OUT017,600.0
FDN28,OUT013,1467.5
FDV15,OUT035,1126.5
DRI13,OUT035,3095.0
FDH20,OUT046,1551.0
FDY51,OUT013,3174.5
FDE16,OUT013,3058.5
FDX40,OUT018,958.5
FDC48,OUT018,1754.5
FDS14,OUT046,2405.5
FDX56,OUT017,2999.0
FDI10,OUT046,2653.5
FDI14,OUT013,1946.5
DRM48,OUT013,286.5
NCH07,OUT027,3852.5
FDY26,OUT013,3141.0
FDD02,OUT027,3300.0
FDM12,OUT046,2924.0
DRF01,OUT010,475.0
FDV36,OUT046,1971.5
DRI59,OUT013,3316.0
FDV03,OUT018,2874.0
FDO39,OUT017,2707.0
NCB07,OUT018,3482.5
FDH38,OUT027,3308.0
FDZ13,OUT035,311.0
NCZ30,OUT046,1908.0
NCA06,OUT035,39.5
FDB04,OUT049,1755.5
FDN50,OUT013,1314.0
NCG06,OUT049,4391.5
NCY17,OUT018,981.5
FDC23,OUT046,2798.5
FDK33,OUT049,3728.5
FDR03,OUT049,3721.0
FDZ07,OUT045,999.5
FDO38,OUT013,972.0
FDS59,OUT046,1715.0
DRM11,OUT019,2846.5
FDX52,OUT027,4537.5
DRJ35,OUT018,1413.5
NCP53,OUT046,3718.5
FDW15,OUT019,1156.5
DRI47,OUT045,2339.5
DRZ11,OUT035,1547.0
FDS02,OUT013,2763.5
DRD49,OUT018,4032.0
FDW38,OUT049,1119.5
FDR21,OUT019,1532.0
FDE40,OUT013,757.5
FDI02,OUT045,1714.5
FDQ04,OUT045,718.5
FDY14,OUT017,3840.5
NCT54,OUT046,1376.0
DRD25,OUT017,1471.0
DRE01,OUT045,3670.0
FDJ12,OUT010,1800.5
NCZ05,OUT049,1972.0
DRB25,OUT019,478.5
NCC31,OUT045,2516.5
FDM16,OUT045,1282.0
DRG11,OUT049,2011.0
FDV24,OUT027,3690.0
FDV43,OUT046,625.0
FDG05,OUT018,2867.0
FDV23,OUT010,508.5
FDI58,OUT018,1908.5
FDQ11,OUT017,3783.5
FDC05,OUT027,4507.5
FDF40,OUT013,3730.5
FDU02,OUT018,3928.5
FDT32,OUT013,2716.0
NCF06,OUT017,3838.0
FDT46,OUT013,653.0
FDR58,OUT010,-90.0
FDY04,OUT046,2559.0
FDT58,OUT045,2582.0
FDE46,OUT049,2783.0
DRH11,OUT017,605.5
DRI51,OUT046,2678.0
FDC35,OUT017,2838.5
FDP45,OUT035,3641.5
FDC45,OUT017,2433.0
FDU01,OUT045,2996.0
FDJ53,OUT010,298.5
FDJ46,OUT017,2445.0
FDX07,OUT013,2753.0
NCI30,OUT049,4211.5
FDE47,OUT027,3393.5
FDV48,OUT045,1370.5
FDN16,OUT019,416.5
FDM52,OUT013,2094.5
FDA32,OUT027,4861.0
FDH05,OUT017,3335.0
FDW25,OUT010,-147.5
FDQ09,OUT046,1742.0
NCM17,OUT010,-878.0
DRM59,OUT046,2476.5
FDV47,OUT027,2746.5
DRE15,OUT035,863.0
FDS25,OUT010,3.5
NCZ05,OUT018,2062.0
NCV05,OUT019,1251.0
DRM37,OUT046,3002.0
FDV58,OUT027,4375.0
FDN22,OUT027,5504.5
NCO06,OUT049,782.5
FDT56,OUT019,-383.5
FDM02,OUT013,1175.0
FDA09,OUT046,2698.5
NCC06,OUT035,1623.0
NCL54,OUT049,3062.5
NCB55,OUT017,489.5
FDB12,OUT017,1344.0
NCA54,OUT049,3167.5
NCS38,OUT049,2115.0
FDC02,OUT049,4384.5
FDK44,OUT019,1329.5
FDE16,OUT035,2897.0
NCS05,OUT035,1728.0
FDZ59,OUT045,2607.5
FDI20,OUT017,3060.0
FDQ14,OUT046,2308.0
FDF53,OUT017,2553.5
FDW25,OUT017,1078.5
NCQ43,OUT010,-7.5
FDX52,OUT013,2844.0
FDE28,OUT045,3526.5
FDN15,OUT017,1931.0
FDO28,OUT017,1564.0
FDQ33,OUT045,2326.5
FDM22,OUT010,-626.0
FDJ03,OUT017,507.0
FDI16,OUT045,793.5
FDI09,OUT027,5136.0
FDX55,OUT013,3170.5
FDS23,OUT027,3318.5
DRC12,OUT045,3062.5
FDH41,OUT049,3806.5
FDN01,OUT013,2481.0
FDV55,OUT045,2258.0
NCJ19,OUT013,556.0
NCY29,OUT010,-739.0
FDP03,OUT018,2402.5
FDZ52,OUT045,1676.0
FDH31,OUT010,205.0
FDQ19,OUT018,4316.0
FDS15,OUT035,1294.5
FDN32,OUT017,2620.0
FDH32,OUT049,1869.0
FDF33,OUT017,1481.0
FDJ22,OUT046,2930.0
FDG56,OUT010,-566.5
FDC05,OUT046,3007.5
FDK09,OUT013,3269.5
NCV29,OUT045,2813.5
NCC43,OUT019,2592.0
NCA42,OUT049,2840.0
FDC10,OUT046,1839.5
FDC16,OUT013,1242.5
NCL17,OUT013,1948.5
FDA51,OUT035,1307.5
FDW01,OUT017,2086.0
NCF30,OUT045,1904.5
FDN49,OUT013,379.0
FDY20,OUT045,1435.0
FDC15,OUT045,2286.0
FDY24,OUT046,742.5
NCG43,OUT017,1259.0
FDA48,OUT013,3171.0
NCF55,OUT017,339.5
FDL38,OUT049,1867.0
NCQ29,OUT018,4400.0
FDC34,OUT017,2051.5
FDP36,OUT027,2374.0
FDN50,OUT010,84.5
FDO23,OUT049,1704.0
FDT56,OUT013,648.5
FDT13,OUT027,4427.5
FDZ03,OUT013,2719.0
FDQ03,OUT010,2114.0
FDU44,OUT045,2586.0
FDD03,OUT049,3929.5
NCH30,OUT013,1500.0
FDS60,OUT010,1297.0
FDG08,OUT046,2538.0
FDX38,OUT017,526.0
FDD22,OUT017,1433.0
FDW51,OUT013,3074.0
FDL09,OUT017,2309.5
FDZ60,OUT045,1608.5
NCH07,OUT046,2385.5
NCQ41,OUT049,3474.0
FDW04,OUT049,2409.5
FDI08,OUT027,5356.0
FDR19,OUT019,878.0
FDV13,OUT046,1391.5
FDB52,OUT017,3755.0
FDZ48,OUT027,3150.0
NCO14,OUT049,1105.0
FDZ50,OUT013,2671.5
FDN27,OUT019,646.5
FDQ60,OUT013,1657.0
FDR49,OUT017,330.5
DRJ35,OUT027,2455.0
DRI49,OUT017,855.5
FDB47,OUT017,2978.0
FDP37,OUT010,213.5
FDR26,OUT049,3120.5
FDY31,OUT019,1085.0
FDC11,OUT045,1290.0
DRP47,OUT035,3634.0
NCY54,OUT018,2935.0
FDR27,OUT046,2021.5
FDQ21,OUT019,787.0
NCQ29,OUT035,3633.5
FDJ02,OUT046,2380.0
FDE21,OUT018,2265.5
FDM39,OUT046,2748.5
FDZ01,OUT017,1427.5
NCB19,OUT018,1733.5
FDU03,OUT046,2793.0
FDP27,OUT049,3204.5
DRF01,OUT045,2158.5
FDM03,OUT049,1946.5
FDV01,OUT046,2396.5
FDS16,OUT046,2275.0
FDO45,OUT035,1087.5
NCX06,OUT035,2487.0
FDP13,OUT046,515.0
NCR38,OUT018,4286.0
FDA01,OUT013,724.0
FDT26,OUT017,1591.5
FDD44,OUT027,5485.0
FDB26,OUT013,699.0
FDP45,OUT019,2800.5
NCP55,OUT046,898.0
FDT23,OUT017,962.5
FDO51,OUT045,739.5
FDA44,OUT046,854.5
NCJ31,OUT018,3992.5
FDX37,OUT045,1557.5
NCD18,OUT049,4005.5
FDN40,OUT027,3797.0
FDL33,OUT017,2703.5
DRF48,OUT035,2603.5
FDW08,OUT035,1132.5
FDX39,OUT018,3819.0
FDB38,OUT049,3001.0
FDY46,OUT018,3348.5
NCB06,OUT049,2784.5
FDA34,OUT035,2373.5
FDA35,OUT045,1950.5
FDQ07,OUT035,3044.0
FDU32,OUT045,1968.0
FDU26,OUT013,1731.0
FDU13,OUT010,428.0
FDO09,OUT035,3687.0
FDW03,OUT019,513.0
FDB38,OUT013,2364.5
FDL26,OUT010,817.0
NCN43,OUT045,2009.0
FDH08,OUT045,3681.5
NCC31,OUT019,1320.5
FDH14,OUT035,1858.0
FDL40,OUT017,1330.5
FDD20,OUT035,1585.5
NCV53,OUT035,3418.5
FDD16,OUT045,1186.5
FDP24,OUT035,1450.5
FDQ25,OUT045,2808.0
FDM38,OUT035,452.5
NCT18,OUT010,1229.0
FDM34,OUT049,2407.0
DRH37,OUT010,1103.0
NCE07,OUT013,2066.5
FDG12,OUT013,1753.0
FDB59,OUT010,1629.5
FDS10,OUT018,3306.0
FDN21,OUT010,1089.5
FDM02,OUT045,1424.0
FDO44,OUT049,2068.5
NCN17,OUT017,1312.0
FDH16,OUT018,1879.0
FDL44,OUT046,2519.5
FDY47,OUT017,1776.5
DRI39,OUT046,794.5
NCX54,OUT018,2073.5
FDE59,OUT046,519.0
FDO46,OUT045,3072.5
DRE13,OUT046,1411.0
FDW14,OUT013,1237.0
FDF35,OUT046,1505.5
FDO50,OUT019,137.5
DRF49,OUT017,1529.0
FDT60,OUT049,2296.0
FDP38,OUT045,813.5
FDA31,OUT027,4053.5
FDY52,OUT010,-462.0
FDD03,OUT027,5020.0
FDN52,OUT018,1718.0
FDU20,OUT010,436.5
FDD22,OUT035,1278.5
NCB55,OUT019,-567.5
FDN27,OUT045,1891.0
FDD16,OUT013,990.5
FDW48,OUT046,1255.5
DRN35,OUT045,581.5
FDX25,OUT049,3111.5
DRD49,OUT049,3926.5
FDE21,OUT019,644.0
FDN44,OUT035,2141.5
DRC01,OUT049,1241.5
NCK30,OUT046,3881.5
FDU39,OUT013,714.0
FDB49,OUT013,1404.0
FDS12,OUT045,1819.5
FDR57,OUT018,2986.5
FDX22,OUT027,4791.5
FDC60,OUT013,1158.5
NCE42,OUT049,4037.0
NCK42,OUT049,3788.0
DRE01,OUT017,3387.0
FDE57,OUT018,2671.5
DRK59,OUT019,2602.0
FDB10,OUT027,5094.0
FDQ25,OUT046,2762.0
FDY26,OUT017,3081.5
FDG28,OUT049,4221.5
FDM14,OUT049,2109.5
NCH29,OUT049,1928.5
FDD48,OUT049,2190.0
FDC17,OUT045,3356.0
DRH49,OUT027,2830.5
FDN44,OUT018,2985.0
FDC29,OUT045,1895.0
DRK01,OUT019,259.5
FDD48,OUT017,1540.0
FDB59,OUT013,2950.0
FDY45,OUT010,2455.0
FDX60,OUT035,802.0
FDT09,OUT010,647.0
DRB24,OUT018,2919.0
FDL13,OUT035,3285.5
FDN16,OUT035,1262.5
FDK57,OUT013,1633.5
FDO22,OUT027,2792.0
FDC57,OUT010,1526.5
FDZ13,OUT027,2125.0
FDW27,OUT013,2115.0
FDX10,OUT049,1061.0
FDY08,OUT018,2523.5
FDA49,OUT017,1046.5
FDC32,OUT018,1848.5
FDO04,OUT035,494.5
NCZ54,OUT013,2230.0
FDY40,OUT045,890.5
FDW36,OUT045,1694.5
FDE11,OUT017,2519.0
DRE37,OUT045,2946.0
NCK19,OUT017,2679.5
FDT19,OUT035,2279.5
FDE56,OUT045,882.5
FDZ57,OUT010,516.0
FDB35,OUT035,1112.0
FDF09,OUT010,-896.5
FDO34,OUT046,2626.5
FDA55,OUT046,3521.5
NCM18,OUT035,525.0
FDJ20,OUT019,643.0
DRQ35,OUT019,810.0
FDG02,OUT013,2807.5
NCU29,OUT018,2734.5
FDL27,OUT027,2489.0
NCA54,OUT035,2429.5
FDJ32,OUT035,595.5
FDB21,OUT019,2330.5
FDR46,OUT035,1778.5
FDZ32,OUT046,1686.5
DRF36,OUT017,2751.0
NCU54,OUT017,2928.5
NCI31,OUT017,216.0
DRA59,OUT035,2477.0
NCC55,OUT045,675.5
FDE44,OUT018,1049.0
NCN26,OUT018,2273.0
FDC11,OUT049,1611.0
FDV24,OUT035,2033.5
FDR40,OUT019,198.0
NCQ17,OUT049,2730.5
FDC46,OUT045,2816.0
NCM18,OUT046,900.5
FDK16,OUT046,1396.5
FDI28,OUT017,1022.0
FDS11,OUT018,3996.0
DRD13,OUT046,1019.5
FDL36,OUT035,976.0
FDI27,OUT013,579.5
FDJ53,OUT019,601.0
FDS44,OUT045,3901.5
FDE28,OUT046,3501.0
FDQ33,OUT018,2753.5
FDB37,OUT017,3534.0
FDQ31,OUT045,1420.0
NCQ05,OUT046,2343.5
FDE10,OUT013,1817.0
FDF38,OUT017,435.0
FDE50,OUT019,1846.5
DRG37,OUT010,977.0
NCH06,OUT049,4197.5
FDY14,OUT045,4127.0
FDO27,OUT017,1090.5
FDQ19,OUT049,4238.0
FDZ26,OUT019,2324.5
FDN51,OUT013,3933.5
FDK20,OUT035,1650.5
FDD40,OUT018,3549.0
DRI25,OUT018,1388.0
FDH56,OUT017,1568.0
FDI36,OUT027,4548.0
DRH11,OUT018,1333.5
NCV18,OUT017,948.5
DRI01,OUT049,3118.0
DRE48,OUT049,3549.0
FDS51,OUT035,596.0
FDM38,OUT017,514.5
FDB60,OUT027,4488.5
FDY58,OUT035,3214.5
FDY22,OUT045,2159.0
FDF11,OUT027,5281.0
FDZ51,OUT035,1191.0
FDQ45,OUT017,2677.5
FDF17,OUT035,2707.5
NCF31,OUT027,3807.0
FDA37,OUT013,1782.5
FDO51,OUT046,772.0
FDF34,OUT013,2975.0
FDD57,OUT018,1980.0
FDO37,OUT046,3589.5
FDR49,OUT049,1025.0
FDS39,OUT049,2626.5
FDI48,OUT027,2304.5
DRM35,OUT049,3165.0
FDV57,OUT035,2487.5
FDZ55,OUT013,2341.5
FDI28,OUT035,879.5
FDS21,OUT045,1101.0
FDT34,OUT013,1514.0
DRI25,OUT035,533.0
FDT47,OUT010,59.0
DRH39,OUT045,1167.0
NCD54,OUT045,2301.0
FDU16,OUT027,2808.0
NCW29,OUT045,2070.0
FDV25,OUT027,4899.0
FDM56,OUT035,1309.0
FDZ04,OUT027,2474.0
FDG59,OUT019,-606.5
FDI56,OUT045,1379.0
FDS33,OUT035,962.0
FDC23,OUT049,3150.5
FDT11,OUT049,3351.0
FDG17,OUT045,3920.0
FDZ44,OUT045,1882.5
FDJ52,OUT013,2341.5
DRI23,OUT046,2364.0
DRE15,OUT010,-224.0
NCF07,OUT013,1388.0
NCR29,OUT049,1237.0
FDE44,OUT019,-747.0
FDT23,OUT035,892.5
NCG06,OUT017,3787.5
NCU41,OUT010,1433.0
FDH46,OUT017,1400.0
FDV31,OUT013,2478.0
NCT41,OUT027,3903.5
FDE22,OUT027,3974.0
FDC26,OUT045,1631.5
DRF51,OUT017,168.0
NCY53,OUT019,533.5
FDY21,OUT017,2638.5
FDL27,OUT013,849.5
FDZ34,OUT049,3365.0
NCF43,OUT010,701.0
FDC21,OUT035,1379.5
FDL26,OUT013,2181.0
FDT25,OUT010,340.0
NCR30,OUT046,1196.0
DRL23,OUT019,565.0
NCR05,OUT049,3441.5
NCE19,OUT018,1227.5
FDY07,OUT035,388.0
FDB10,OUT017,3474.0
FDP57,OUT013,1415.0
FDU48,OUT019,831.5
FDH48,OUT035,943.5
FDO33,OUT035,1375.0
NCU29,OUT045,2363.5
FDW35,OUT046,678.5
FDH05,OUT010,2031.5
FDP26,OUT049,2070.0
DRG27,OUT035,235.5
FDQ33,OUT046,2281.0
FDH20,OUT010,94.5
FDV14,OUT046,1373.0
DRD01,OUT046,894.5
NCI17,OUT049,1938.0
FDF39,OUT010,2683.0
FDX37,OUT046,1516.5
NCX17,OUT035,3191.0
FDN03,OUT013,3797.0
NCS41,OUT010,1301.0
FDH34,OUT045,2929.5
NCX53,OUT018,2708.5
FDY31,OUT046,2291.0
FDD20,OUT017,1740.5
FDE51,OUT045,725.0
FDV27,OUT046,1393.0
FDF16,OUT035,1897.5
FDZ02,OUT049,1940.0
NCK05,OUT045,960.0
FDM12,OUT027,4434.0
NCA05,OUT018,2811.5
FDX33,OUT045,2475.0
FDM25,OUT049,3237.5
FDE41,OUT018,1821.0
FDW14,OUT045,1476.5
NCD30,OUT046,1485.5
FDB23,OUT010,2132.5
FDF45,OUT046,1008.5
FDW20,OUT017,1707.0
FDF47,OUT045,3429.0
NCR05,OUT019,1903.5
DRB01,OUT046,2889.5
FDE36,OUT013,2415.5
FDU56,OUT049,3246.0
FDB23,OUT049,3982.0
FDN48,OUT049,1769.5
FDS43,OUT013,2728.5
NCN05,OUT013,2696.0
NCL53,OUT049,3132.0
FDL56,OUT046,1219.5
FDH17,OUT018,2042.5
FDP37,OUT046,1816.5
FDG09,OUT019,1799.0
FDA55,OUT045,3544.0
FDX31,OUT049,4118.0
FDJ41,OUT045,4146.0
DRC24,OUT045,2520.5
FDQ21,OUT035,1577.0
NCT54,OUT045,1391.0
FDH08,OUT049,4005.5
FDY38,OUT018,4045.0
DRM11,OUT010,2529.0
FDG32,OUT049,3645.0
NCH18,OUT046,3797.5
FDI20,OUT035,2934.5
FDA33,OUT018,2770.5
FDN45,OUT013,3165.5
FDT45,OUT010,-685.5
FDR32,OUT035,3205.0
FDA48,OUT017,3082.5
FDN23,OUT017,2008.0
NCR18,OUT035,335.0
FDD45,OUT046,1349.5
FDI22,OUT018,3612.5
FDT09,OUT013,1974.0
DRC24,OUT027,3915.0
FDT39,OUT046,2407.0
FDX28,OUT045,1462.0
FDA50,OUT018,1877.5
FDT33,OUT027,4144.0
FDQ60,OUT049,2219.5
NCM19,OUT018,2191.5
FDF40,OUT046,3927.5
NCI30,OUT035,3425.5
FDK34,OUT049,4096.0
FDA38,OUT027,5212.5
FDT02,OUT045,640.0
FDC11,OUT017,963.5
FDD08,OUT046,617.0
NCS29,OUT046,4039.5
DRI03,OUT010,1313.5
FDK48,OUT035,792.5
FDM52,OUT049,2731.5
FDP49,OUT035,546.5
DRA24,OUT046,2629.5
NCJ43,OUT049,3088.5
FDE11,OUT045,2820.5
FDP01,OUT049,2802.5
FDQ59,OUT018,1813.0
FDA43,OUT019,1795.0
FDL14,OUT017,2216.0
FDV50,OUT010,510.5
FDT01,OUT027,4592.5
NCC42,OUT035,1810.5
FDO28,OUT046,1797.0
FDD32,OUT019,127.0
FDV45,OUT035,2531.5
NCW17,OUT019,838.0
NCJ17,OUT027,2637.5
NCF18,OUT049,3274.5
FDP01,OUT045,2443.5
FDH24,OUT045,2508.0
FDI38,OUT027,4799.5
FDX03,OUT035,361.0
FDY28,OUT046,3212.5
FDN34,OUT018,3166.5
FDJ02,OUT045,2425.5
FDW40,OUT019,909.0
FDX03,OUT017,440.5
FDE17,OUT027,3861.5
FDT58,OUT046,2534.5
FDI38,OUT013,3125.0
FDW22,OUT035,3192.0
FDS15,OUT027,3160.5
NCX06,OUT013,2658.0
DRK47,OUT035,3231.5
FDC23,OUT027,4265.5
FDM56,OUT010,85.5
FDP21,OUT046,3022.5
FDP58,OUT046,3266.0
FDA27,OUT019,2866.5
FDK41,OUT019,-58.0
NCH42,OUT046,3582.0
FDG29,OUT045,678.5
FDW15,OUT018,2836.5
FDD28,OUT018,1368.0
FDQ37,OUT049,3332.5
FDC23,OUT035,2450.0
FDV13,OUT035,1095.5
FDK33,OUT046,3324.0
FDO33,OUT013,1491.5
FDN21,OUT017,2212.5
NCW06,OUT027,4437.5
FDI38,OUT035,2960.5
FDC21,OUT027,3185.0
NCS05,OUT046,2076.5
NCN53,OUT049,973.0
FDV40,OUT010,-295.5
FDG60,OUT017,3343.0
NCY30,OUT027,4321.0
FDM40,OUT045,2075.0
NCO30,OUT046,2887.0
FDK10,OUT046,2867.5
FDM36,OUT045,2760.5
FDN10,OUT013,1623.0
FDM46,OUT018,1758.5
FDX50,OUT049,2068.0
FDP33,OUT045,3934.5
FDO12,OUT045,3132.5
FDC28,OUT013,1501.5
FDO31,OUT045,1371.5
FDX45,OUT035,1965.0
FDV21,OUT049,2162.5
FDH04,OUT049,1898.0
NCG54,OUT013,2376.5
FDO13,OUT046,2496.5
FDA09,OUT027,4161.5
FDC38,OUT017,1709.5
NCO42,OUT046,2238.0
FDL45,OUT049,2315.5
NCK31,OUT013,624.0
FDM39,OUT017,2520.5
FDC22,OUT010,1315.0
FDF46,OUT046,1713.0
FDQ37,OUT045,2961.5
FDH41,OUT010,1716.0
FDQ04,OUT046,555.0
NCQ02,OUT027,4457.5
FDJ57,OUT027,4461.0
NCE07,OUT049,2609.0
FDE56,OUT013,618.5
FDI20,OUT049,3649.0
FDK36,OUT018,1287.5
FDP08,OUT027,4401.0
FDF44,OUT017,1813.5
NCU53,OUT017,2347.0
FDF47,OUT035,3064.0
FDS55,OUT010,726.5
FDZ52,OUT010,62.5
FDL04,OUT018,2000.5
NCM26,OUT035,2035.5
FDX43,OUT049,3063.5
FDP52,OUT049,3938.5
DRK49,OUT045,724.0
FDE38,OUT013,2373.5
DRF13,OUT035,1955.0
FDK41,OUT010,-398.0
FDJ04,OUT027,3213.5
FDZ44,OUT018,2316.0
FDS11,OUT013,3349.5
FDA55,OUT049,3912.0
NCW53,OUT046,3011.5
FDB49,OUT027,3121.5
FDD23,OUT017,2719.0
NCV42,OUT045,1766.5
NCZ29,OUT018,2401.5
FDQ26,OUT013,714.0
FDV08,OUT017,395.5
FDC53,OUT049,1987.0
FDV58,OUT010,1366.5
NCP02,OUT019,-287.5
DRI37,OUT045,864.5
FDQ12,OUT049,3969.0
FDE33,OUT046,1211.0
FDX27,OUT045,1465.5
FDM22,OUT017,595.0
NCH30,OUT019,524.0
